Name,Id,Latitude,Longtitude,Categories,City,Longtitude_equidistant,Neighborhood_label
Passion Fruit Coffee Roasters,559fbeb3498e392d562ab63c,53.442730000000005,-2.2790194,Coffee Shop,"Manchester, England-3-4",-1.3574431741594357,286
Chorlton Metrolink Station,4e15f0b962844b405cb548b6,53.44275464382617,-2.2735536634529976,Tram Station,"Manchester, England-3-4",-1.3541868539436046,286
Wilbraham Road/Wyverne Road Bus Stop,4ca32c02750ca093de3c1667,53.443087,-2.26631,Bus Stop,"Manchester, England-3-4",-1.3498617823970622,286
Crystal Health Group,5c46a15857a537002c70eef4,53.44379720381553,-2.241361141204834,Health & Beauty Service,"Manchester, England-3-4",-1.334979401805326,866
Ya Souvlaki,524488e111d272cdab9e0ee7,53.442875550006534,-2.231254807766808,Greek Restaurant,"Manchester, England-3-4",-1.3289887888928569,866
EF Cafeteria,4fd9c9aae4b01d43a3a90502,53.44376586016786,-2.226223128581603,Coffee Shop,"Manchester, England-3-4",-1.3259640128933186,866
New Zealand Wines,4f9d8afce4b02aa9c0f702a7,53.44360863896534,-2.220591799548082,Food & Drink Shop,"Manchester, England-3-4",-1.3226148234021171,866
Premier,4e9a05136c2592b36c8289f5,53.44374545262588,-2.2196409723779587,Convenience Store,"Manchester, England-3-4",-1.3220442402706558,866
The Font,4b674071f964a520ee432be3,53.44375986945115,-2.2185921872310765,Bar,"Manchester, England-3-4",-1.3214191230931722,866
Ichiban (Fallowfield),4d343f3feefa8cfa65c748b3,53.443754063872326,-2.218528282751051,Asian Restaurant,"Manchester, England-3-4",-1.3213812414191783,866
Chow Mein,52d1a7c4498ef12810ae9f29,53.44378624894061,-2.2184799937807838,Chinese Restaurant,"Manchester, England-3-4",-1.321351478909527,866
Kosmos Taverna,4ade0e18f964a520c46e21e3,53.44325882495738,-2.218540906906128,Greek Restaurant,"Manchester, England-3-4",-1.3214041640727887,866
The Beer Studio,4e4a8d95aeb7de71b397c607,53.44305711256792,-2.2186485536469718,Pub,"Manchester, England-3-4",-1.3214745546659743,866
256 Wilmslow Road,4e6cdae0a80957ae44e96c1f,53.44284629230462,-2.219067581357337,Bar,"Manchester, England-3-4",-1.3217306952504595,866
Dixy Chicken,4c9b621d78ffa093aa677475,53.442719,-2.219052,Fried Chicken Joint,"Manchester, England-3-4",-1.321725374699145,866
Chancellors Hotel Manchester,4bc78d0d93bdeee1a68137ae,53.4435053018396,-2.2136297939333884,Hotel,"Manchester, England-3-4",-1.3184713647239317,866
Chancellors Hotel & Conference Centre,4c7403c81b30a0933c78eb09,53.44343421989914,-2.21367492497801,Hotel,"Manchester, England-3-4",-1.3185004514883165,866
Armitage Gym,4dc41b981f6ef43b89f3371f,53.44373764407856,-2.2114167733044536,Gym,"Manchester, England-3-4",-1.3171460527740464,866
Fallowfield retail park,4e48f5deb0fb93df27295872,53.44368318191296,-2.205171148777983,Plaza,"Manchester, England-3-4",-1.3134277684951896,866
Sainsbury's,4bec1dbdb3352d7fb73d57d2,53.44368204666839,-2.205001805941996,Supermarket,"Manchester, England-3-4",-1.3133269408591737,866
Poundstretcher,50bcb024e4b0585884a85f27,53.44371424611097,-2.204905158297209,Discount Store,"Manchester, England-3-4",-1.3132683809450156,866
Iceland,55eb0409498ef330d29db929,53.443746183671074,-2.204814751910681,Grocery Store,"Manchester, England-3-4",-1.3132135465793946,866
Burger King,4c9e1a9e0e9bb1f750abe35f,53.443127496910535,-2.205236548462153,Fast Food Restaurant,"Manchester, England-3-4",-1.313483901334199,866
Jollyes Petfood Superstore,4c8ba587770fb60c10c4ddc3,53.44316336877473,-2.2050065936299137,Pet Store,"Manchester, England-3-4",-1.3133458266210363,866
Kingsway pub,4c87f52da8c2a143cafcc369,53.44278753816091,-2.202522754669189,Pub,"Manchester, England-3-4",-1.311878007774282,866
Argana Hamam,57332960498edcc16ffbb772,53.443276000000004,-2.199385,Health & Beauty Service,"Manchester, England-3-4",-1.3099940205941878,866
The Edge Theatre & Arts Centre,4f4ba9cfe4b0927adc1af506,53.441914000000004,-2.282871,Theater,"Manchester, England-3-4",-1.3597634030284054,286
Junipers,51602f6ce4b0b81ab7811634,53.4426155090332,-2.2806100845336914,Café,"Manchester, England-3-4",-1.3583942878365158,286
Tiny's Tipple,514375cde4b0d92b49ac1fcf,53.442678325491435,-2.280483391714702,Liquor Store,"Manchester, England-3-4",-1.358316817771084,286
Croma,4baa7857f964a5200b6d3ae3,53.44266405609292,-2.279957438513013,Pizza Place,"Manchester, England-3-4",-1.3580040021032902,286
Battery Park,4ade0deaf964a520c56d21e3,53.44252706580274,-2.2798409972851634,Café,"Manchester, England-3-4",-1.357939025102605,286
Domino's Pizza,4bd24b3c9854d13a4e7cfb4d,53.442433611408774,-2.2795024085810383,Pizza Place,"Manchester, England-3-4",-1.3577403384805138,286
Out of the Blue,4b06bb61f964a52048ef22e3,53.44262977662529,-2.2789851218545585,Fish Market,"Manchester, England-3-4",-1.3574259593781361,286
Saray,4f0f2a70e4b0e45bdf667984,53.442412,-2.2792277999999997,Turkish Restaurant,"Manchester, England-3-4",-1.3575774638964822,286
Co-op Food,4b8911c9f964a520091b32e3,53.44250706279556,-2.278680335946044,Grocery Store,"Manchester, England-3-4",-1.357248340763961,286
Costa Coffee,5309df66498e1c8db817c1a7,53.44262241613488,-2.2784322621441038,Coffee Shop,"Manchester, England-3-4",-1.3570968961050067,286
The Royal Oak,4d4d6a8bfe7fb1f739eb5b42,53.44266774151236,-2.2774175850346525,Pub,"Manchester, England-3-4",-1.356491079356809,286
Benito Lounge,5ae604a335f983002c6e5db0,53.442344999999996,-2.2780842999999997,Lounge,"Manchester, England-3-4",-1.3568985003046443,286
Subway,4d876a69651041bd441a9b30,53.44251675207791,-2.276578842557139,Sandwich Place,"Manchester, England-3-4",-1.355996320878277,286
Dulcimer,4ade0df8f964a520146e21e3,53.44248046427017,-2.2764474308102938,Pub,"Manchester, England-3-4",-1.3559192063490497,286
Electrik,4aec6aa7f964a520d4c621e3,53.44246864214287,-2.276222326556522,Bar,"Manchester, England-3-4",-1.3557855048810525,286
Atlantic Fish Bar,4c38de5d1e06d13a9895783e,53.44252604347399,-2.276066286461521,Fish & Chips Shop,"Manchester, England-3-4",-1.3556907311341553,286
Morley Cheeks,508b2099e4b0101d99d4aad5,53.44184069254051,-2.2766687272309167,Bar,"Manchester, England-3-4",-1.3560714370445688,286
Turkish Delight,4b560006f964a52040fb27e3,53.441755251185405,-2.2765493650653617,Turkish Restaurant,"Manchester, England-3-4",-1.356003067282214,286
Olive & Thyme,50df61efe4b053b5ef938fd1,53.44166663832293,-2.276421521126982,Mediterranean Restaurant,"Manchester, England-3-4",-1.3559297463560236,286
Mono,4b7b1e17f964a5206d522fe3,53.44243310320222,-2.2737395035992454,Bar,"Manchester, England-3-4",-1.354307794780048,286
The Chorlton Tap,58741b671470b0699100005b,53.442423,-2.273694,Beer Bar,"Manchester, England-3-4",-1.354281013514984,286
The Bar,4ade0ddff964a520896d21e3,53.44245187922035,-2.273616603261104,Bar,"Manchester, England-3-4",-1.3542339931480503,286
Brewski,589f3673460dd9594f76d2a6,53.44234,-2.2737277000000002,Bar,"Manchester, England-3-4",-1.3543037320076574,286
North Star Delicatessen,4b49eebff964a5203c7626e3,53.44258309319845,-2.2720028433233033,Deli / Bodega,"Manchester, England-3-4",-1.353268610023231,286
Star News,4d7b6840136bf04de7294b8d,53.44254776610006,-2.2718745546295467,Convenience Store,"Manchester, England-3-4",-1.3531933228696407,286
The Creameries,5b06f428c9a51700397a68df,53.442401000000004,-2.271543,Restaurant,"Manchester, England-3-4",-1.353000513374204,286
Kingbee Records,4ade0e43f964a520ae6f21e3,53.44242284220571,-2.2715972685384838,Record Shop,"Manchester, England-3-4",-1.3530321417745699,286
Amaechi Basketball Centre,4d67fcb7709bb60c849cb014,53.44231454881271,-2.248298543308672,Basketball Court,"Manchester, England-3-4",-1.3391581286992162,286
Range Stadium,59d0faa6f193c01957ba9194,53.442202,-2.2479970000000002,Athletics & Sports,"Manchester, England-3-4",-1.3389820669727324,286
Princess Road/Wilbraham Road Bus Stop,4c90e2707f3b8cfae9e0971e,53.44174652052539,-2.244121693386772,Bus Stop,"Manchester, England-3-4",-1.3366881349466004,866
Mallowdale Towers,4ce8180ef8653704e532aec4,53.44203346841231,-2.2314906120300293,Pizza Place,"Manchester, England-3-4",-1.3291555835891344,866
Best Western,4e438fc4628485fd4c553cd1,53.441988231623505,-2.230151212750492,Hotel,"Manchester, England-3-4",-1.328359203844112,866
Subway,4c357e623896e21eda54ed90,53.44221484261429,-2.2185481748013087,Sandwich Place,"Manchester, England-3-4",-1.3214409640356481,866
Revolution Manchester - Fallowfield,4bbfb1deabf49521d31bbe93,53.441946154934065,-2.218604954575285,Cocktail Bar,"Manchester, England-3-4",-1.3214831411126367,866
Fuzion,4bd887c45cf276b09f7d9d00,53.44192740734585,-2.218633976795448,Asian Restaurant,"Manchester, England-3-4",-1.3215010109443333,866
Alan Gregory Music,4d7f36cf870037042fbb7f99,53.44186731565137,-2.207801342010498,Music Store,"Manchester, England-3-4",-1.315050550259016,866
Kashifs Barbers,51436e63e4b0601fdfd3c186,53.442668999999995,-2.1993099999999997,Cosmetics Shop,"Manchester, England-3-4",-1.30996806513344,866
Chorlton Eatery,4bcae8c468f976b05a236083,53.441549125819776,-2.2763771283695253,Café,"Manchester, England-3-4",-1.3559070544324217,286
Whalley Range Cricket & Tennis Club,4bef2a0df2712d7f9a68fbd8,53.44150351176454,-2.2543897438957705,Cricket Ground,"Manchester, England-3-4",-1.3428118745349493,286
Cricket & Lawn Tennis,4d65a0eec2ccb60ca26667ac,53.44157335148256,-2.254042625427246,Sports Club,"Manchester, England-3-4",-1.3426029088370113,286
The Cod Father,4b748f71f964a5201ce42de3,53.44132538185523,-2.2190937770472954,Fast Food Restaurant,"Manchester, England-3-4",-1.321793614280352,866
Wählbar,4fa43f90e4b0e7038a6afcb0,53.440806798013575,-2.2194349563734503,Bar,"Manchester, England-3-4",-1.3220129719254992,866
The Great Central (Wetherspoon),4c87ab74821e9eb062cd8d89,53.44083629865959,-2.2192712941124446,Pub,"Manchester, England-3-4",-1.3219145681800926,866
Sainsbury's,4be0510f2aed2d7fa8dfc76f,53.440798428043784,-2.2179131048794014,Supermarket,"Manchester, England-3-4",-1.3211067368493536,866
Nando's,4af85b93f964a5207e0c22e3,53.440652,-2.2189650000000003,Portuguese Restaurant,"Manchester, England-3-4",-1.3217378565017563,866
Friendship Inn,4bcf8b759854d13a2c4ff64d,53.44061022934102,-2.2193118533195,Pub,"Manchester, England-3-4",-1.321945761064407,866
The Battered Cod,4c713f3a3bbbbfb7f9001560,53.441285670783046,-2.2143410084048787,Fish & Chips Shop,"Manchester, England-3-4",-1.318963880958266,866
Fallowfield Mini Market,4eecffbb6da153687a28efd8,53.44112601080143,-2.214313745498657,Grocery Store,"Manchester, England-3-4",-1.318952598252133,866
Ali's Mini market,4ddba304d22d22fb7c816d5f,53.44147748784982,-2.212153366163122,Food & Drink Shop,"Manchester, England-3-4",-1.3176548712961482,866
Kwik-Fit,4d07955830a58cfa4768b1e7,53.44155953265253,-2.2056407760648464,Auto Garage,"Manchester, England-3-4",-1.3137731520884048,866
50 Bus Stop Kingsway / Moseley Road Bridge Levenshulme,5138d941e4b01f6a509e1273,53.44162043114463,-2.2039719789583465,Bus Stop,"Manchester, England-3-4",-1.3127772641266395,866
Fallowfield Loop,4dade333fa8cf04fbdf34407,53.44069583108502,-2.204225367688474,Trail,"Manchester, England-3-4",-1.3129567646495204,866
Londis,4e05950e62e100e58163eb9e,53.43949910691454,-2.250897613407441,Convenience Store,"Manchester, England-3-4",-1.3407950612165724,286
Princess Road/Mauldeth Road West Bus Stop,4ca21d4fd3c2b60cb867ebbc,53.439453856113566,-2.244173558322292,Bus Stop,"Manchester, England-3-4",-1.3367911583571292,866
Jus Chicken,4e7a4beaaeb7d0a5fd5d7fc1,53.441652134981574,-2.243960150748475,Fast Food Restaurant,"Manchester, England-3-4",-1.3365948829940664,866
Roofers manchester,5404d12b498ec35533a777f5,53.4397328339342,-2.230525016784668,Furniture / Home Store,"Manchester, England-3-4",-1.3286523819404006,866
Willow Park,4cecffd3d7268cfaa16ac04e,53.44044523333333,-2.2224459999999997,Park,"Manchester, England-3-4",-1.3238177741610215,866
Abdul's,4c51a9a49426c928c0e82574,53.44049311735883,-2.2197731256992324,Fast Food Restaurant,"Manchester, England-3-4",-1.3222241650396371,866
McDonald's,4be45252910020a1128bd114,53.44030682437753,-2.2200679220951507,Fast Food Restaurant,"Manchester, England-3-4",-1.3224055607578455,866
Hallmark Inn Hotel,5997e3a44382ab043c20aec1,53.439783999999996,-2.2204040000000003,Hotel,"Manchester, England-3-4",-1.3226220233937576,866
Best Western Willowbank Hotel,4bd70ce5304fce722c1733ab,53.43971917048213,-2.2206162936612146,Hotel,"Manchester, England-3-4",-1.322750497982238,866
Glorious Grill,5421c73e498edc8f8c44ec52,53.43963664241039,-2.2000392110518607,Pakistani Restaurant,"Manchester, England-3-4",-1.3104959297010805,866
Chorlton Plant Nursery,4dfc99ef52b18923030c9011,53.439365,-2.285516,Garden Center,"Manchester, England-3-4",-1.3614205367118462,286
Horse & Jockey,4af1fad6f964a520efe421e3,53.43876828274906,-2.2825281403693087,Pub,"Manchester, England-3-4",-1.3596598430030873,286
The Beech,4d13c52ee190721ed1bc0121,53.438834126705615,-2.2820235247878893,Pub,"Manchester, England-3-4",-1.3593571463870404,286
Trevor Arms,4c13cc5da9c220a13665569d,53.438793999999994,-2.281499,Pub,"Manchester, England-3-4",-1.3590459805584223,286
Thai Spice,4b464124f964a520a41b26e3,53.43875,-2.28093,Thai Restaurant,"Manchester, England-3-4",-1.3587084449203268,286
Bar San Juan,4d4594cfbf61a1cd469014ac,53.43848324466868,-2.280176850155174,Tapas Restaurant,"Manchester, England-3-4",-1.3582683342163895,286
Beech Road Cafe,4c555800fd2ea5935ef58f2b,53.438424729385176,-2.280012933440108,Café,"Manchester, England-3-4",-1.3581725617278333,286
Chorlton Irish Club,4bbf8facabf49521c4dabd93,53.43909975092437,-2.2766960069971955,Music Venue,"Manchester, England-3-4",-1.3561751695265063,286
Hickson & Black's,4b8bc5aaf964a5209baa32e3,53.441216546544396,-2.2761143589174053,Deli / Bodega,"Manchester, England-3-4",-1.3557611502324936,286
Asian Fusion,4c5db9dfd25320a18ed9c67a,53.43873728615119,-2.2747314589528096,Indian Restaurant,"Manchester, England-3-4",-1.355016492382433,286
Coriander,51bb53d8e4b0cbdc3235463e,53.438535084917234,-2.274708194395189,Indian Restaurant,"Manchester, England-3-4",-1.355009082045655,286
Sacred Art Tattoo,4ef05cd55c5ca1ec30bf4a1f,53.43847366817888,-2.274705533307161,Cosmetics Shop,"Manchester, England-3-4",-1.3550094553721153,286
St Werburgh's Road Metrolink Station,4e05c2c914959022c88b88dd,53.43887598134523,-2.265847658177484,Tram Station,"Manchester, England-3-4",-1.3497201669350862,286
Mancunians RL,4bec4097b3352d7f437657d2,53.43848021389862,-2.2521114349365234,Stadium,"Manchester, England-3-4",-1.3415502684260285,286
Lansdowne Hotel,4bc78cff93bdeee1948137ae,53.439080156342875,-2.221590007854993,Hotel,"Manchester, England-3-4",-1.3233504102589686,866
Red Rum,4bad5abcf964a52071493be3,53.438952545193175,-2.2210289695885805,Bar,"Manchester, England-3-4",-1.3230201859290256,866
Chorlton Ees Nature Reserve,4ade0e03f964a520516e21e3,53.438042759636794,-2.2871693816744703,Nature Preserve,"Manchester, England-3-4",-1.3624478073840276,286
Bowling Green,4af03833f964a520c8da21e3,53.43736791797034,-2.2830276941681578,Pub,"Manchester, England-3-4",-1.3600022368199622,286
Epicerie Ludo,4f1a87d3e4b0850c833b09c0,53.43837849480324,-2.279736077287971,Food & Drink Shop,"Manchester, England-3-4",-1.3580091199160294,286
Lead Station,4ade0e1df964a520df6e21e3,53.43822417411796,-2.2797450542060607,Restaurant,"Manchester, England-3-4",-1.3580193993152903,286
The Laundrette,520d245f11d2769b08a83667,53.438178844530285,-2.278784339358886,Pizza Place,"Manchester, England-3-4",-1.3574485599872346,286
The Yoga Rooms,4b9815eef964a520472b35e3,53.4382053994617,-2.2746741771698,Yoga Studio,"Manchester, England-3-4",-1.3549993315587157,286
Juan Sanchez Bar de Tapas,4df795f0ae60f0da8839d20a,53.438156000000006,-2.274529337882996,Spanish Restaurant,"Manchester, England-3-4",-1.3549146274815167,286
Strange Brew,51088046495e3f0b0d05f6b4,53.43820887646199,-2.2744449669090767,Bar,"Manchester, England-3-4",-1.3548626825687518,286
Double Zero,551721f4498ee5f4d3ea6324,53.43816335723992,-2.2744303914903985,Pizza Place,"Manchester, England-3-4",-1.3548554515112647,286
The Spoon Inn,4fe338dce4b02209bde21531,53.43808240255567,-2.2744784433905365,Coffee Shop,"Manchester, England-3-4",-1.3548866568120523,286
Yakisoba,4b16aab2f964a520b5bb23e3,53.43795625689887,-2.2743175101345736,Japanese Restaurant,"Manchester, England-3-4",-1.3547948121990907,286
Zaytoon,4f36cc8de4b0b0eb8c8335db,53.43771237114415,-2.274287359065379,Falafel Restaurant,"Manchester, England-3-4",-1.3547846271083543,286
Chorlton Bus Station,4c91c30757e5b60c6e71631c,53.43761422284661,-2.2744113206863403,Bus Station,"Manchester, England-3-4",-1.3548615999673355,286
Costcutter,4c80eb4c47cc224b65eb769f,53.43812317193746,-2.2710599591243708,Convenience Store,"Manchester, England-3-4",-1.3528489980327978,286
Cafe Nicoleta,5234b35911d2ebd930ac183d,53.43807071557168,-2.2398184486099053,Breakfast Spot,"Manchester, England-3-4",-1.3342403719735005,866
Spar,4dc59c9d18387d1bd542cb20,53.438208594988616,-2.2212284803390503,Gas Station,"Manchester, England-3-4",-1.3231621961357096,866
P & J Gallagher,57f4503e498e9282a7be6d09,53.4373527,-2.2028583,Home Service,"Manchester, England-3-4",-1.3122457059759731,866
Energy Box,4bfec768daf9c9b6863ff9ef,53.43741995165527,-2.2000634423249448,Gym / Fitness Center,"Manchester, England-3-4",-1.310578731269526,866
Beech Road Park,4e7e383da17c96ac9daede64,53.43660902423584,-2.281342756768161,Park,"Manchester, England-3-4",-1.3590227878860903,286
Chorlton Green,4bf932d6508c0f47cf193f31,53.43660487564568,-2.2813344921912115,Park,"Manchester, England-3-4",-1.359017997255283,286
Royce Balti Palace,4bc20e1874a9a593bca4d2f6,53.438338013627,-2.2798991203308105,Indian Restaurant,"Manchester, England-3-4",-1.358107536369792,286
Love Juice,53e89e2b498e6074234879a5,53.43817312859251,-2.279227371850244,Juice Bar,"Manchester, England-3-4",-1.357712652553116,286
Beech Road Fish & Chip Shop,4b06f4b1f964a52024f422e3,53.438202000000004,-2.279414,Fish & Chips Shop,"Manchester, England-3-4",-1.3578229024792376,286
McDonald's,4bf3f14994af2d7f8ef83972,53.43645867243279,-2.273522443737293,Fast Food Restaurant,"Manchester, England-3-4",-1.3543689270739363,286
Little Box Gm Ltd,5a5ce4482aff317789951162,53.43809479999999,-2.26689250000004,Gym,"Manchester, England-3-4",-1.350367383568305,286
Broughton Park Rugby Club,4d9de38e7509b1f722784ba0,53.43651266427872,-2.255656363509521,Athletics & Sports,"Manchester, England-3-4",-1.3437241474379946,286
Old Moat Park,4da1e11163b5a35df7a5f119,53.43707425192601,-2.229866569554064,Park,"Manchester, England-3-4",-1.3283432732904858,866
The Drop Inn Manchester,4bc78d1693bdeee1ba8137ae,53.437884999999994,-2.222134,Hotel,"Manchester, England-3-4",-1.323711685030454,866
Ram Lodge,4fa41d98e4b094b945575471,53.437247544525654,-2.2217302062832207,Hotel,"Manchester, England-3-4",-1.3234910015127317,866
Red Rum Carpark,4cc38b6806c25481a1679147,53.43892803218057,-2.2211576151050343,Nightclub,"Manchester, England-3-4",-1.323097580643637,866
Bud Garden Centre,4fa671f7e4b0fc2afbc1e087,53.43657218575168,-2.20547474443648,Garden Center,"Manchester, England-3-4",-1.3138284570500527,866
West Didsbury & Chorlton FC,4c20be94d8b5b713f986dbec,53.435348502252594,-2.2836971282958984,Soccer Field,"Manchester, England-3-4",-1.3604656686745686,286
Marks & Spencer Chorlton-Cum-Hardy Foodhall,58be9ccd4287c90a70523e82,53.43592099999999,-2.273752,Grocery Store,"Manchester, England-3-4",-1.3545228148718147,286
KFC,4cd5645fdfb4a1cd51b7585c,53.43594896582817,-2.2736572983791783,Fast Food Restaurant,"Manchester, England-3-4",-1.3544655077343548,286
Tesco Express,4cb01f1275ebb60c7b13c2ad,53.43608665570481,-2.2730424869620265,Grocery Store,"Manchester, England-3-4",-1.3540948642415183,286
Shell,4d40786800e8a35d0a5ffbfa,53.43525175,-2.2736709999999998,Gas Station,"Manchester, England-3-4",-1.354495892394353,286
Rileys,4c51e31b9426c92895688074,53.43630025286323,-2.27246098596885,Sports Bar,"Manchester, England-3-4",-1.3537416485851803,286
Chorlton Park,4ade0e03f964a520536e21e3,53.4352078893771,-2.2695350646972656,Park,"Manchester, England-3-4",-1.3520333836764427,286
Primal Fitness,4c811aff74d7b60c394873d8,53.43527475846194,-2.2667237881181705,Gym,"Manchester, England-3-4",-1.3503564930503207,286
Blue Box Theatre,59a9cf18646e382e6592c9d4,53.435883,-2.2656042999999997,Theater,"Manchester, England-3-4",-1.3496702621771188,286
Hough End Leisure Centre,4f87d1e6e4b0bae8959156c8,53.435876455562756,-2.2460858120361435,Gym Pool,"Manchester, England-3-4",-1.3380428760903271,222
Olive Tree,4ade0e26f964a520156f21e3,53.43566467758504,-2.234368377770362,Greek Restaurant,"Manchester, England-3-4",-1.3310691752842039,866
Barcode,5093dfa0e4b092836ebf9dc5,53.43519493450384,-2.2267677936390973,Boutique,"Manchester, England-3-4",-1.3265559802550497,866
Sanskruti,52e16505498eab387301b3cf,53.435380944300185,-2.2139685458412406,Indian Restaurant,"Manchester, England-3-4",-1.318925290678452,866
Co-op Food,4bace8bbf964a52068183be3,53.435174550388965,-2.2129417839826737,Grocery Store,"Manchester, England-3-4",-1.3183200214990074,866
Jade City,544aabb6498ecb0abc8ce4e2,53.435216000000004,-2.213707,Chinese Restaurant,"Manchester, England-3-4",-1.3187745988217683,866
Leons Fabric Superstore,4b606a4cf964a52096e429e3,53.43475797035354,-2.2733202658480773,Fabric Shop,"Manchester, England-3-4",-1.354302684908383,286
LloydsPharmacy,4ee289c31e17762e8e63e0eb,53.434334639585245,-2.2378883443703903,Pharmacy,"Manchester, England-3-4",-1.3332078322338028,866
The Orion Inn,4bab9cd0f964a52019b93ae3,53.434929432952565,-2.2304389111314893,Pub,"Manchester, England-3-4",-1.328751282370086,866
Battered Cod,4cfba8bedccef04d7962bc9c,53.43490109603378,-2.22773551940918,Fish & Chips Shop,"Manchester, England-3-4",-1.3271416613099067,866
Victoria Hotel,4d640b344554a093bd84b8aa,53.43485246698813,-2.2277204712702594,Pub,"Manchester, England-3-4",-1.327134215207803,866
The Coffee House Cafe,4b9934d2f964a520b96935e3,53.43407832,-2.2298904,Café,"Manchester, England-3-4",-1.3284511196444986,866
Moon,4be1cbc8ae55a59336965b62,53.434523999999996,-2.2279459999999998,Indian Restaurant,"Manchester, England-3-4",-1.3272788294294406,866
Fuel,4ade0df6f964a5200a6e21e3,53.4345664585256,-2.227828858306696,Vegetarian / Vegan Restaurant,"Manchester, England-3-4",-1.3272077173424495,866
Kyotoya,4d68223ba800721e78f917b8,53.43406881642585,-2.2303619007061783,Sushi Restaurant,"Manchester, England-3-4",-1.3287323120344616,866
Canadian Charcoal Pit,4bd8c6e00115c9b674447580,53.43477609719846,-2.227468490323953,Burger Joint,"Manchester, England-3-4",-1.3269864856233806,866
Indigo,4c1c032263750f478de0b567,53.43429573874797,-2.228250490460931,Bar,"Manchester, England-3-4",-1.3274673567969288,866
One Stop Stores Ltd,4c6300e379d1e21ea283d715,53.4342478,-2.2279447,Convenience Store,"Manchester, England-3-4",-1.327286681090445,866
Sai Spice,5356b914498eed89f35e50e1,53.43457299322382,-2.2258390340575223,Indian Restaurant,"Manchester, England-3-4",-1.326022094697147,866
Sicily Pizza,4b15c2bef964a520dfb323e3,53.43496700000001,-2.213109,Pizza Place,"Manchester, England-3-4",-1.3184260764066273,866
Specsavers,4ca1e6ca8afca093d4e11e16,53.43491228124665,-2.2135841846466064,Optical Shop,"Manchester, England-3-4",-1.3187108583857614,866
B&M Home Store with Garden Centre,57a9e44fcd104ff56e87a842,53.434757999999995,-2.207591,Discount Store,"Manchester, England-3-4",-1.3151452794877478,866
Co-op Food,4ce6bfbed99f721e67d9a573,53.43402932000404,-2.2306726511741446,Grocery Store,"Manchester, England-3-4",-1.3289186758541978,866
Dosa Express,4d8f6bb0d265236ac6062017,53.43392908635887,-2.229613947083839,Indian Restaurant,"Manchester, England-3-4",-1.3282910878249974,866
Subway,4cf11cb86195721e57813fc1,53.43402391058486,-2.228223230862296,Sandwich Place,"Manchester, England-3-4",-1.3274596076705798,866
Boho Utopia,571b4eb2498ea23e6b0512c4,53.433544,-2.2285128,Coffee Shop,"Manchester, England-3-4",-1.3276471099195921,866
Sainsbury's Local,5852cea44287c9751e69b02f,53.433285,-2.2292192,Convenience Store,"Manchester, England-3-4",-1.3280760445516056,866
Mauldeth Road Railway Station (MAU),4bab78f5f964a520faab3ae3,53.43405769075904,-2.208681970483829,Train Station,"Manchester, England-3-4",-1.3158168943533943,866
Co-op Food,504f65797e27022f969b62f6,53.43225626314261,-2.2701042938709217,Grocery Store,"Manchester, England-3-4",-1.3524664185360202,286
Barlow Moor Road Metrolink Station,5454e5e9498e9def9122c37f,53.43285516965074,-2.2692481892161376,Tram Station,"Manchester, England-3-4",-1.351937323632418,286
Atlantic Fish Bar,56c76054498e5b0d35fa5809,53.432109999999994,-2.269948,Fish & Chips Shop,"Manchester, England-3-4",-1.3523779568935967,286
Star Pizza,4bf316f16a31d13ab242942e,53.431896960863,-2.269449234008789,Pizza Place,"Manchester, England-3-4",-1.3520875819132387,286
Withington Metrolink Station,51a399a1498e7f0ec85e4730,53.432796728012036,-2.249379784529828,Tram Station,"Manchester, England-3-4",-1.3401022778450293,222
Princess Road/Cavendish Road Bus Stop,4c93706bf600236ab974c532,53.43205665057481,-2.2491160973834026,Bus Stop,"Manchester, England-3-4",-1.3399685149453826,222
Withington Leisure Centre,4b110187f964a520617723e3,53.43270106997926,-2.2331748518570422,Pool,"Manchester, England-3-4",-1.3304509367974797,866
Golden Horse,4cb352f2c5e6a1cdcdf1ebf6,53.43202461532244,-2.2352566279313253,Chinese Restaurant,"Manchester, England-3-4",-1.3317123848381245,222
Mazaj,5058c1f2e4b05809b1278841,53.433436217691,-2.2285747348441087,Hookah Bar,"Manchester, England-3-4",-1.3276873750076472,866
Ladybarn Park,4b15bc9df964a52080b323e3,53.432574507766,-2.2124147415161133,Park,"Manchester, England-3-4",-1.3180866820055588,866
Kingsway/Mauldeth Rd BusStop,4d411abb00e8a35ddc4701fb,53.43257874669909,-2.207974392201993,Bus Station,"Manchester, England-3-4",-1.315441131219121,866
Booth & Howarth,4ccefd142dc43704cf0ed808,53.43223893164047,-2.207152247428894,Grocery Store,"Manchester, England-3-4",-1.314961837031801,866
Peking Chef,4de16b79d22d2a4ecdad7d69,53.432337095312604,-2.2065803108184667,Chinese Restaurant,"Manchester, England-3-4",-1.3146180562983776,866
Hunts Honda Motorcycles,4e17461bd1648b834826c6cc,53.43189186711151,-2.207594460540068,Motorcycle Shop,"Manchester, England-3-4",-1.3152360356837343,866
ARC Locksmiths,59c2201cb1ec1353d7a1e8b1,53.432463500000004,-2.2075223,Miscellaneous Shop,"Manchester, England-3-4",-1.3151753552618004,866
Burnage Cricket & Social Club,4cd7e9e1a99d3704114402ce,53.43285575047796,-2.2064924240112305,Cricket Ground,"Manchester, England-3-4",-1.3145496538200248,866
