Name,Id,Latitude,Longtitude,Categories,City,Longtitude_equidistant,Neighborhood_label
Iris Teich,55d0790a498e6d8beed02038,52.32856369018555,13.062232971191404,Lake,"Berlin, Germany-0-0",7.98275528973076,917
Netto Filiale,5713b98e498e6a53af9af528,52.32551442,13.05891152,Supermarket,"Berlin, Germany-0-0",7.981275538012213,917
Thomas Griebel Sanitär-Heizung-Bauklempnerei,5c77ccd666fc65002ceaeef4,52.320947,13.033261,Construction & Landscaping,"Berlin, Germany-0-0",7.966420902730493,917
Warte,5700e589498e2f25b7dd74ea,52.319379999999995,12.994486,Summer Camp,"Berlin, Germany-0-0",7.9430014292160545,917
Bahnhof Michendorf,4b59b719f964a5204d9428e3,52.316618955169155,13.031061428151345,Train Station,"Berlin, Germany-0-0",7.96585547846017,917
Netto Marken-Discount,52824aa3498ee37d04b741ed,52.31709557,13.03321047,Supermarket,"Berlin, Germany-0-0",7.967083381027896,917
Schneiders Das Kartoffelhaus,50117924e4b0cfd789b0f1b8,52.31631184258911,13.030961158473742,German Restaurant,"Berlin, Germany-0-0",7.965849461184663,917
nahkauf,518e63c7498e9123843a56ed,52.3134145,13.061955699999999,Supermarket,"Berlin, Germany-0-0",7.985319201973846,917
BJ- Brunnenbau & Elektrotechnik GbR,5cbf7fa6cf72a0002ce656bd,52.312393,13.014799,Construction & Landscaping,"Berlin, Germany-0-0",7.956673964602754,917
Indian Palace,4f47ff2ce4b068e1cf04d6c7,52.312952868181895,13.030720988250673,Indian Restaurant,"Berlin, Germany-0-0",7.966307201912988,917
Malermäßige Neugestaltung und Rekon,5a44979260255e14fde989ba,52.313094,13.049417,Construction & Landscaping,"Berlin, Germany-0-0",7.977711536979495,917
Grundstücksgemeinschaft Henning & Förster GbR,5c76c785a6031c002cc0cfd7,52.312940999999995,13.063186,Restaurant,"Berlin, Germany-0-0",7.986156768207177,917
Detlef Engelhardt Racing-Service,5c761ed5a0215b002ced08da,52.311359,13.007943,Motorcycle Shop,"Berlin, Germany-0-0",7.952668278527209,917
Social Media Pfleger | smn services,52b6213111d24ad48dca006d,52.311154907340004,13.012661933898926,Advertising Agency,"Berlin, Germany-0-0",7.9555899744971725,917
Happy Clean Reinigungsservice,5a27c8de0c9f315105df1e02,52.3107891,13.010698,Miscellaneous Shop,"Berlin, Germany-0-0",7.954455012938423,917
gutshof langerwisch,4b814ca1f964a5203d9e30e3,52.3106183624953,13.079182267845454,Farm,"Berlin, Germany-0-0",7.996355632673859,501
Kaffeekränzchen & Afternoon Tea,5d14a9a6c56f4800235cec6b,52.309525,13.028467,Café,"Berlin, Germany-0-0",7.9655460523132655,917
Autopflegedienst Wolfgang Schaaf,58f09583121384493326abfb,52.30947854,13.02698394,Automotive Shop,"Berlin, Germany-0-0",7.964647675126775,917
Hipp & Ebert GmbH,5c783ebe8194fc002c6358fb,52.308371,13.021065,Construction & Landscaping,"Berlin, Germany-0-0",7.961228033040629,917
SensConvent Hotel Michendorf,4fb5310be4b0edf5d4f25e3e,52.30669273498074,13.028052497803314,Hotel,"Berlin, Germany-0-0",7.965802236959766,917
EDEKA Bogisch,4fa3b84fe4b0e70389fa6233,52.30628594,13.02861662,Supermarket,"Berlin, Germany-0-0",7.966220356985194,917
Axxe Restaurant,4fa10cd9e4b00c5d71898d72,52.3035890036329,13.016589767140484,Restaurant,"Berlin, Germany-0-0",7.95935146734129,917
Raststätte Michendorf Nord,4ba36d63f964a520243c38e3,52.303440474272755,13.016653060913086,Rest Area,"Berlin, Germany-0-0",7.959416869905873,917
Beate Förster,5c75fb3c4f0e58002cb6194d,52.30346,13.04182,Construction & Landscaping,"Berlin, Germany-0-0",7.974802421184435,917
Raststätte Michendorf Süd,521379c111d26e8f3073ffdc,52.301431785798606,13.017186713377974,Rest Area,"Berlin, Germany-0-0",7.960104281699506,917
McDonald's,4c3a3c2d18e72d7f439c1bf5,52.30142829636361,13.017167123378822,Fast Food Restaurant,"Berlin, Germany-0-0",7.960092929545562,917
Bohnstedt Tankstellen GmbH,599317f7a6ec983203bc00b8,52.302114399999994,13.0253375,Car Wash,"Berlin, Germany-0-0",7.9649657602777735,917
Bergheide,5a414e24da2e006276627072,52.298991,13.025205,Bus Stop,"Berlin, Germany-0-0",7.965446550059833,917
AS Michendorf (17),4f169158e4b0297e5b50b167,52.2987757389496,13.032242059707642,Intersection,"Berlin, Germany-0-0",7.9697887399601965,917
Uwe Witte Grundstücksservice und Dienstleistungen,5a9fc932065ef578d4057944,52.29763713,13.05278706,Business Service,"Berlin, Germany-0-0",7.982558141962753,501
Bei den Pferden,52d10b5211d2998bda1c75a4,52.29655587943779,13.068415050605044,Farm,"Berlin, Germany-0-0",7.99231071389274,501
INKOM,57a60ec9498eab33fe3f4d39,52.29577032,13.06284339,Electronics Store,"Berlin, Germany-0-0",7.989044928111705,501
Hotel Am Wald,53cd4fad498eaca9e46c0da8,52.293571,13.049333,Boarding House,"Berlin, Germany-0-0",7.98117846836829,501
Uwe Witte Grundstücksservice und Dienstleistungen GmbH,5ad5f831e0c0c96e165faf90,52.293123,13.052893,Home Service,"Berlin, Germany-0-0",7.983436566930337,501
Kanzlei - Rechtsanwalt Fialkowski,5aeafddf81635b002c61cd82,52.291188,13.030043,Lawyer,"Berlin, Germany-0-0",7.969809146953355,203
Kantine 2000,4eddf727b8f7fcd04475260d,52.28891410458526,13.006303088670347,Diner,"Berlin, Germany-0-0",7.955697019994308,203
Heidekrug,4fb5054ce4b0243a5ef5a5f3,52.289221999999995,13.018904,Café,"Berlin, Germany-0-0",7.963349400436103,203
Seddiner See Apotheke,5d2cc27401cd3100234b10bb,52.2867276,12.992910499999999,Pharmacy,"Berlin, Germany-0-0",7.947897288936951,203
Fleischer,5035e810e4b022ff0885a8c5,52.286694,12.993209,Diner,"Berlin, Germany-0-0",7.948085912202369,203
Netto Filiale,5713d7c6cd1050ab6a5e4aef,52.2863719,12.9935885,Supermarket,"Berlin, Germany-0-0",7.9483758417551345,203
Netto Marken-Discount,51a2aa5a498efbc53acb3272,52.28629092,12.99363405,Supermarket,"Berlin, Germany-0-0",7.948418233351277,203
Golf- und Country Club Seddiner See e.V.,4d63cf99fbc441bd59ac2541,52.28398975640153,13.02828151736916,Golf Course,"Berlin, Germany-0-0",7.970026582541208,203
ITC IT Brokerage Trading Consulting,55600252498e030b0a9e31fe,52.28317149999999,13.028708999999935,Electronics Store,"Berlin, Germany-0-0",7.970435281803671,203
Detlef Woit Erd- und Tiefbau,5ccca8e4acb00b0039e2c915,52.283457,13.059674000000001,Construction & Landscaping,"Berlin, Germany-0-0",7.989326934343304,501
Gasthof Zur Linde,4bd898442ecdce7272d9d0f2,52.28380200230594,13.061359354151454,German Restaurant,"Berlin, Germany-0-0",7.990295744542314,501
Zum Seddiner See,53c0153c498e7928012fd605,52.2838,13.0619,Restaurant,"Berlin, Germany-0-0",7.990626846111769,501
Bauunternehmen Sven Blume Maurermeister GmbH,5ccd4debfd9d73002cb75f8d,52.28237,13.00427,Construction & Landscaping,"Berlin, Germany-0-0",7.955628395101927,203
Badestelle Wildenbruch,4c39a9fc2c8020a118078d00,52.28085230388219,13.060876856926505,Bathing Area,"Berlin, Germany-0-0",7.990532467900157,501
Der Waldkater,50434dcfe4b0f300425f4c84,52.277224364758226,13.017391848824134,Gastropub,"Berlin, Germany-0-0",7.964580697934873,203
Gaststätte Jägerhof,5002c98ee4b04575fe43e6b8,52.27473300000001,13.002979,German Restaurant,"Berlin, Germany-0-0",7.956209533312884,203
Backschwein-service,53aae0c2498e49b7c7f7e571,52.27455387223836,13.00302698613627,German Restaurant,"Berlin, Germany-0-0",7.95627104889579,203
Großer Seddiner See,4e0b4977aeb7a4da430af3dc,52.27447311775442,13.031394481658936,Lake,"Berlin, Germany-0-0",7.973643033310813,203
Drei Linden,4fe72f11e4b0c1128291f04b,52.273046,13.011351,German Restaurant,"Berlin, Germany-0-0",7.9616351712016975,203
Blumen und Mehr,51ebaeb8498efd00dd8a52b5,52.32671931920803,13.117347834735453,Flower Shop,"Berlin, Germany-0-1",8.016771995141601,146
Gasthof Nudow,4f9bf1aee4b03d83ec5ba822,52.328508,13.165357,German Restaurant,"Berlin, Germany-0-1",8.045787865562586,146
Ingo Salzmann Blumen und Mehr,5ad97578cad1b6244339f99b,52.32518700000001,13.118531900000002,Flower Shop,"Berlin, Germany-0-1",8.017773337869428,146
PERI Niederlassung Berlin,56b117d6498e86e959a3ea9f,52.324769962361266,13.116581439971926,Construction & Landscaping,"Berlin, Germany-0-1",8.016656822005288,146
Reitsporthaus Saarmund,563792ae498eb65f57fd9772,52.323892,13.119007,Athletics & Sports,"Berlin, Germany-0-1",8.01829839714887,146
Bahnhof Saarmund,4bd48d9d5631c9b65c98a230,52.323543613226214,13.13887375926588,Train Station,"Berlin, Germany-0-1",8.030504133592451,146
"Landappartements ""Zum Mühlengrund""",5873956ab50d5277b7d7b049,52.32076706,13.12947122,Vacation Rental,"Berlin, Germany-0-1",8.025260853713071,146
"Gaststätte ""Zum Mühlengrund""",4b7468e4f964a520ccda2de3,52.32072374455744,13.1306600040396,German Restaurant,"Berlin, Germany-0-1",8.0259953427972,146
Baumpflege & Forstbetrieb Rohrbeck,53d900b6498ebc383d9c89c1,52.31543137773486,13.122847080230713,Tree,"Berlin, Germany-0-1",8.022179078112742,146
Saarmunder Berg,566c7f7f498ef09a290a2c2d,52.314384000000004,13.108732999999999,Forest,"Berlin, Germany-0-1",8.013740583532163,146
Modellflugplatz Saarmund,5454d4ba498e4fb5ed2180e3,52.314029999999995,13.104674000000001,Plaza,"Berlin, Germany-0-1",8.011323276709158,146
Lotto-Shop,5a460a83d69ed02b01f7bff7,52.3140452,13.124139600000001,Lottery Retailer,"Berlin, Germany-0-1",8.023220490383293,146
Jens Engelmann GmbH,5ad762b62d2fd9676da2b848,52.313223,13.122236,Construction & Landscaping,"Berlin, Germany-0-1",8.022205775790994,146
Rosengut Langerwisch,4de8a30c227148fcea33e08c,52.30893460345227,13.084700997181953,Flower Shop,"Berlin, Germany-0-1",8.000033958517939,501
Café Gartenglück,54267f4f498e73dbf2dde874,52.308696999999995,13.084857000000001,Café,"Berlin, Germany-0-1",8.000172278012952,501
Flugplatz Saarmund (EDCS),4deb6617c65be8091dbecbee,52.3083423774572,13.114440068063415,Airport,"Berlin, Germany-0-1",8.018323801591647,146
Villa Kunterbunt,5383454a498e3241cb456595,52.30875205739246,13.15996915158768,Botanical Garden,"Berlin, Germany-0-1",8.046086361325818,146
flyRanch,542280d0498e1fa4dbb97de7,52.306033,13.109846,Athletics & Sports,"Berlin, Germany-0-1",8.015933063885381,146
mit dem Auto,518890fb498ee4fb8041ea4a,52.30175956142239,13.091561581338079,Moving Target,"Berlin, Germany-0-1",8.005525795040862,501
Dreieck Nuthetal (16) (9),4e1846fd6284ea7246f6607c,52.300999914552065,13.085489273071287,Intersection,"Berlin, Germany-0-1",8.001949835281552,501
Bauernstube,4d71228d7726a1cd88be4dd2,52.28474,13.168485,German Restaurant,"Berlin, Germany-0-1",8.05565939519719,888
Gasthof Naase,4e05ce7bd1640223a491fb0b,52.28360900000001,13.168304999999998,German Restaurant,"Berlin, Germany-0-1",8.055754907587449,888
Barmenia Versicherung - Robert Beuster,5d25c91dbde33b002343654a,52.27426,13.11464,Insurance Office,"Berlin, Germany-0-1",8.02461784233355,501
Eichenhof Tremsdorf,4de28bfa3151aec9e5c146e7,52.27443192256778,13.120163038285027,Farm,"Berlin, Germany-0-1",8.027966153896108,501
Bbf Genshagener Heide,4f0c2270e4b0baf830886bdf,52.32814018402932,13.256622663774733,Train Station,"Berlin, Germany-0-2",8.101630711022116,169
Catering Minkenberg,543d763a498e8eacbb8b77d7,52.3197331,13.2305481,Café,"Berlin, Germany-0-2",8.08723207088085,169
Waldfrieden,4e3416f5ae60795fcfdcecd8,52.319288,13.23417,German Restaurant,"Berlin, Germany-0-2",8.089527339961183,169
Lavazio,530dcdcf498e7e998bcfe3a1,52.31901227586504,13.255434036254885,Clothing Store,"Berlin, Germany-0-2",8.102575692986619,169
Osteria Piccolo Mondo,54e4e9c4498e179cb1b503ed,52.31749258876354,13.23336431668674,Trattoria/Osteria,"Berlin, Germany-0-2",8.089363042264104,169
Bahnhof Ludwigsfelde-Struveshof,50dd7121e4b03fcf40d169d7,52.317103811273824,13.231980800628662,Train Station,"Berlin, Germany-0-2",8.088588375535323,169
LMT Küchen Kompetenzcenter,589871e68ae36338505c9b19,52.315728157318354,13.236182481050491,Furniture / Home Store,"Berlin, Germany-0-2",8.091408328059046,169
Heiko Paul Backstube und Café,5645fc57498eeea584ebae15,52.31441534552926,13.199268836426379,Bakery,"Berlin, Germany-0-2",8.069081995656012,888
Zum Deutschen Haus,4de0fabf8877aab7fe573eca,52.31345066311504,13.2045747939294,German Restaurant,"Berlin, Germany-0-2",8.072501616750888,888
Brannys Gebäude- u. Industriereinigung GmbH & Co. KG,5ad4a29024962362c7f3e0db,52.31355,13.239434,Home Service,"Berlin, Germany-0-2",8.093794323297393,169
TOTAL Tankstelle,4f0c3f6ae4b04487f94e3dce,52.311699,13.244186,Gas Station,"Berlin, Germany-0-2",8.097038006816213,169
Rosengarten,4f89d696e4b05ae8893f23e9,52.310116,13.240988,Beer Garden,"Berlin, Germany-0-2",8.095372355501638,169
Frank Theumer Rechtsanwalt / Kanzlei Zu Recht!,5102464fe4b07f8265bb8b34,52.30915668430186,13.241083840355115,Lawyer,"Berlin, Germany-0-2",8.095606386829198,169
Post-Shop,5d57927394932800084d11ad,52.309445000000004,13.2456668,Lottery Retailer,"Berlin, Germany-0-2",8.09835566701895,169
Netto Filiale,5717d530498edca670d2117b,52.30896848,13.24726233,Supermarket,"Berlin, Germany-0-2",8.099418352833412,169
Ahrensdorfer Kiesgruben,5d037f47561a37002c59d8e4,52.308229,13.20229,Lake,"Berlin, Germany-0-2",8.072056962127858,888
NETTO,4cea8134f1c6236a5e0e6bf0,52.3086249,13.247117499999998,Convenience Store,"Berlin, Germany-0-2",8.099392663741295,169
Edeka Neukauf,4d21e03a756e8cfaeb9b7954,52.308522386378314,13.247743656355725,Supermarket,"Berlin, Germany-0-2",8.099794257135533,169
Thürmann Bäckerei & Konditorei,53231989498ebfbd8ba2801c,52.308638,13.247823,Bakery,"Berlin, Germany-0-2",8.099821615173086,169
Kebabhaus Ludwigsfelde,4c48806fc047be9abaf73379,52.3068008863434,13.24997708612562,Fast Food Restaurant,"Berlin, Germany-0-2",8.101474820939279,169
Netto Supermarkt,4ef354d96c253bf124d80262,52.3085012273805,13.246365095792045,Supermarket,"Berlin, Germany-0-2",8.098955263281772,169
"Trattoria-Ristorante ""da Toni""",4eece802d3e3246bdaafb70a,52.30662786547565,13.250559269217865,Trattoria/Osteria,"Berlin, Germany-0-2",8.101862449710262,169
Fotoatelier Kathrin Schmiedel,556f0d59498e7f91d60e75d0,52.306168400000004,13.25155,Photography Studio,"Berlin, Germany-0-2",8.10255230560931,169
PENNY,50655b3ae4b0c68e4c332079,52.30561988,13.25335312,Supermarket,"Berlin, Germany-0-2",8.103755207631806,169
Bäcker Dreißig,4f1adeace4b064e65b5deef4,52.30505431890894,13.252623081207275,Bakery,"Berlin, Germany-0-2",8.10341233747013,169
Rossmann,503fbd0c7e2752ec471b58cb,52.30530773172746,13.252372865427349,Drugstore,"Berlin, Germany-0-2",8.103212961391282,169
SUBWAY,4c5592ecfd2ea59386ebf92b,52.303985373316756,13.253195127097545,Sandwich Place,"Berlin, Germany-0-2",8.103957768792693,169
Kaufland,4bd6810729eb9c747a4195e1,52.303636773406275,13.254822948485405,Big Box Store,"Berlin, Germany-0-2",8.105016947664142,169
EDEKA Center Specht,54b54052498e46b9ea8992ce,52.30341915,13.25722021,Supermarket,"Berlin, Germany-0-2",8.10652266080507,169
Rastplatz in Woauchimmer,55bde3ca498e5996e2b61ab9,52.299827204590386,13.184604607009046,Rest Area,"Berlin, Germany-0-2",8.062773692550874,888
Forsthaus Siethen,4fb4e73be4b0c2c27f6d6c38,52.2958142704523,13.206934264257406,Gastropub,"Berlin, Germany-0-2",8.07716079475755,888
Elert Garten- u. Landschaftsbau GmbH & Co. KG,5cd01b984a1cc00039ffef7b,52.296532,13.250810999999999,Construction & Landscaping,"Berlin, Germany-0-2",8.103863813189628,169
Jürgen Timptner Rohrreinigung,5d26323fc9890e002f364ba0,52.29389000000001,13.255536,Home Service,"Berlin, Germany-0-2",8.107237096182939,169
Strand Siehten,51b1f776498ea304908742e0,52.29323184225796,13.208478396300325,Beach,"Berlin, Germany-0-2",8.078576167509386,888
Deichmann,4ced6e61e5569eb08c09b55d,52.2924281,13.209292300000001,Shoe Store,"Berlin, Germany-0-2",8.07922056666324,888
Restaurant & Pension Korfu,4ff32db8e4b01d081ea4f0b1,52.293209000000004,13.255953,Greek Restaurant,"Berlin, Germany-0-2",8.10761678944906,169
Siethener See,4c54458672cf0f47b36945d4,52.28845383987538,13.205652236938475,Lake,"Berlin, Germany-0-2",8.077718853093256,888
Spargelhof Siethen,4fb4f0b5e4b017e6a3a1ff26,52.283328999999995,13.209906,German Restaurant,"Berlin, Germany-0-2",8.081255526023597,888
Siethen,5af5b68475eee4002c1853a1,52.283446999999995,13.2116,Historic Site,"Berlin, Germany-0-2",8.082270319088618,888
Gröbener See,5a803038aa6c9557607bdef8,52.282271,13.179796,Lake,"Berlin, Germany-0-2",8.063028033236353,888
"Auto-ABS, Gunnar Rode",59f315f0bb2a474e1f0c3b4b,52.282579999999996,13.2152,Auto Garage,"Berlin, Germany-0-2",8.084630825918167,888
Jütchendorfer Berg,503caea1e4b060fd0c285352,52.275188790445995,13.205437515783794,Mountain,"Berlin, Germany-0-2",8.080005930906784,888
OBETA electro - Oskar Böttcher GmbH & Co. KG,4e43a9416365a330471d7ae0,52.327628854029896,13.260304927825928,Hardware Store,"Berlin, Germany-0-3",8.10397475258514,169
Kla-Be Maler GmbH,5c77c4ff81a0ea002c35c51e,52.327073,13.261729999999998,Construction & Landscaping,"Berlin, Germany-0-3",8.104947514069446,169
Erlenbruch,509f9662e4b0fe0aa5dc5348,52.326855,13.324821,Trail,"Berlin, Germany-0-3",8.14354590328497,970
Kantine im Industriepark,56e2a68d498eb6039d2bea84,52.32422838396839,13.25958987596673,Bistro,"Berlin, Germany-0-3",8.104160621945585,169
Leadec BV & Co. KG,582ec72924ca6a7d84ee3c5e,52.32421,13.265020000000002,Business Service,"Berlin, Germany-0-3",8.107482841236438,169
Steinecke Brotmeisterei,593178110531e8316470612d,52.32009,13.290869,Bakery,"Berlin, Germany-0-3",8.124037969585288,970
GolfRange Berlin-GroÃŸbeeren,4d63cf99fbc441bda7ac2541,52.31680099904247,13.315900544897964,Golf Course,"Berlin, Germany-0-3",8.1399434401688,970
Kantine,57a46d5c38fa6612aea74e8f,52.31633,13.266097,Cafeteria,"Berlin, Germany-0-3",8.109585087290828,169
Kantine D.Bley,57a46fce498e8e4177d600eb,52.31632000000001,13.266085999999998,Cafeteria,"Berlin, Germany-0-3",8.109580195351878,169
Bhf. Birkengrund,4c9c3014d3c2b60c45d2b5bc,52.315538864349406,13.27232904157194,Train Station,"Berlin, Germany-0-3",8.113539777079625,169
groszer schornstein,4f1832e6e4b0b4cc23c9ff04,52.31471497402765,13.280044808997856,Scenic Lookout,"Berlin, Germany-0-3",8.11840764587802,169
Premio Reifen + Autoservice Südring Autoservice Lange,5167ea0a498e6b921568886f,52.31486213,13.28259324,Automotive Shop,"Berlin, Germany-0-3",8.119938564914117,169
SIXT Autovermietung Ludwigsfelde,59e01cac0d8a0f671edf7aa2,52.314774,13.282075299999999,Rental Car Location,"Berlin, Germany-0-3",8.119638104789809,169
Schloss Genshagen,4e5f7a8fd22d7239c1b04c7f,52.31433606348296,13.318347930908205,Palace,"Berlin, Germany-0-3",8.141892959014386,970
Schlosspark Genshagen,53943574498ed24a40af8dce,52.31430326922514,13.320708274841307,Park,"Berlin, Germany-0-3",8.143341939549117,970
LS14 Pension,573f2568498e86321b9a2ea0,52.31387,13.299949999999967,Boarding House,"Berlin, Germany-0-3",8.130731385295414,970
Maurer Sonnenschutz,58f0a9be286fda4cc9cb1abf,52.31386,13.301810000000001,Furniture / Home Store,"Berlin, Germany-0-3",8.131870306548828,970
Hotel Formule 1,4e14e60252b1b9e5643bb227,52.310496448486774,13.290409290305247,Bed & Breakfast,"Berlin, Germany-0-3",8.125518071754236,970
Tulip Inn Ludwigsfelde - Berlin Süd,4e613ce9d164ddd5e5404ddf,52.31029736109772,13.290719006378074,Hotel,"Berlin, Germany-0-3",8.125743971755863,970
perfekt-schlafen.de,55965c5a498e27a435238a62,52.30993485690792,13.312189579010008,Furniture / Home Store,"Berlin, Germany-0-3",8.13893740386244,970
Amplifon Hörgeräte,5ad0d5401b0ea55a080d8936,52.309768946434296,13.258771126454574,Medical Supply Store,"Berlin, Germany-0-3",8.106308286563097,169
b.t.r cleaning,5ba22391916bc1002cb810d5,52.309505,13.291842,Cable Car,"Berlin, Germany-0-3",8.126576012781939,970
Lavazio GmbH,558abc04498ed13e7f423c9c,52.3094,13.307530000000042,Men's Store,"Berlin, Germany-0-3",8.136186887950691,970
Landgard Pflanzengroßhandel,5370b335498edb85c37ebc56,52.3093155133093,13.32085455247478,Garden Center,"Berlin, Germany-0-3",8.14434902593778,970
Waldstadion Ludwigsfelde,4bb4b799a705952115911bce,52.30795252188754,13.260155974398401,Soccer Stadium,"Berlin, Germany-0-3",8.107487627003081,169
Motel 24,5422f976498ee4ee624c780c,52.308248799999994,13.283885,Motel,"Berlin, Germany-0-3",8.121941605584233,970
AS Ludwigsfelde-Ost (14),4daa22b18154abafc2a66aaf,52.308091920950154,13.287528015672065,Intersection,"Berlin, Germany-0-3",8.12419778263433,970
McDonald's,4cc9131e41e7548125715a84,52.30823360066032,13.313646398147366,Fast Food Restaurant,"Berlin, Germany-0-3",8.140140909726032,970
ibis budget Berlin Genshagen,52474400498eb6cca3d6da24,52.307763220522325,13.314118372266972,Hotel,"Berlin, Germany-0-3",8.140515974760557,970
B&B Hotel Berlin-Süd Genshagen,4c9b94c7292a6dcbd0edd876,52.3075024,13.313594699999998,Hotel,"Berlin, Germany-0-3",8.140243748854838,970
Desi,526d435411d2859ff4fa314a,52.30601,13.25815,Indian Restaurant,"Berlin, Germany-0-3",8.106616825343528,169
Kristall-Saunatherme Ludwigsfelde,4bc5c7ecccbcef3b1deee6d2,52.30591208708733,13.261393228194466,Sauna / Steam Room,"Berlin, Germany-0-3",8.10861781039016,169
Syrtaki,50ccc594e4b0b76cd71460d8,52.305163,13.258325,Greek Restaurant,"Berlin, Germany-0-3",8.106878917180586,169
Bürger Waldpark,52f368b6498e3239b1954e4d,52.305394,13.263593,Street Art,"Berlin, Germany-0-3",8.110057752350471,169
N.V.A. Club,4ed9279a722e1da300b6cbec,52.30434580899515,13.260369300842285,Nightclub,"Berlin, Germany-0-3",8.108278569037955,169
Moskauer Hof,56817024498e025b69efc117,52.304145718494254,13.277924358844755,Russian Restaurant,"Berlin, Germany-0-3",8.119049599008736,169
China-Restaurant XIA,4efcc6820aafc586954906da,52.301747842309844,13.258824348449707,Chinese Restaurant,"Berlin, Germany-0-3",8.107809581435873,169
Curryspies,4c9dee050e9bb1f789cbe15f,52.303694,13.262395000000001,Hot Dog Joint,"Berlin, Germany-0-3",8.109636600257058,169
My Hanoi,5a96b311f5e9d733acea0f6f,52.301926,13.261759,Vietnamese Restaurant,"Berlin, Germany-0-3",8.109571501185112,169
peRCom Store,5a646995c876c803b32b6a2c,52.30086012,13.2612112,Business Service,"Berlin, Germany-0-3",8.109431719631623,169
Coffee Cup,4c533da5728920a1cd14c380,52.30083166409274,13.261051913095029,Bar,"Berlin, Germany-0-3",8.109339524404353,169
SIXT rent a car,5033f8157e279f8eabb82f2c,52.30249970000001,13.27549602,Rental Car Location,"Berlin, Germany-0-3",8.117866516943753,169
Rathausplatz Ludwigsfelde,4d28819bec272d4398cd354c,52.29932591940727,13.258480606355192,Plaza,"Berlin, Germany-0-3",8.10804282103904,169
Gleis 3,5c7e3be666fc65002c8971a6,52.299716,13.267726000000001,Platform,"Berlin, Germany-0-3",8.113625245178328,169
Gleis 2/4,5a240949db1d811576955c87,52.299139000000004,13.267585,Platform,"Berlin, Germany-0-3",8.113644735356237,169
Bahnhof Ludwigsfelde,4c51534bd2a7c9b618f2fd10,52.29809572474246,13.267318904399874,Train Station,"Berlin, Germany-0-3",8.11367314707883,169
Fußbodenverlegung Klaus Sommer GmbH,5c77cf1e9e0d54002cf7cdd9,52.298903,13.275727999999999,Home Service,"Berlin, Germany-0-3",8.118667762308872,169
Landlord,520f9fda11d2cfdd2e0ad7ef,52.297933,13.266410999999998,German Restaurant,"Berlin, Germany-0-3",8.113147725799607,169
Lidl,4d0a2e0ed4018cfa8e4f4628,52.29679118745322,13.266297699033206,Supermarket,"Berlin, Germany-0-3",8.113287608976712,169
Softeis on Tour,5714dcf5498e7d4897f6d81b,52.295879,13.265360000000001,Food Stand,"Berlin, Germany-0-3",8.11288123210042,169
Alter Krug,4debb46ed4c00071b8437d96,52.29524892,13.26829831,German Restaurant,"Berlin, Germany-0-3",8.114793696704872,169
"Gasthof & Pension ""Zum Löwen""",5901cd166a8d8658d33b3a49,52.293675,13.315916,Boarding House,"Berlin, Germany-0-3",8.144205725346493,970
BETI Reifenservice & Autodienst,58de351a8cfe546add4ecbdc,52.292972,13.263751000000001,Auto Garage,"Berlin, Germany-0-3",8.11242961467343,169
Autohaus Koch,5799a63a498e6fbed54a7f9e,52.293578000000004,13.271313000000001,Auto Garage,"Berlin, Germany-0-3",8.11694366472249,169
Landhotel Löwenbruch,4b9933e2f964a520736935e3,52.29155704649885,13.31291163216591,Hotel,"Berlin, Germany-0-3",8.14275754516526,970
Live in Lu,5b90d99f82a750002c2db09a,52.29192000000001,13.269720000000001,Music Venue,"Berlin, Germany-0-3",8.116273155699085,169
BSC 1927 Blankenfelde,50198562e4b095d897a1adb5,52.327448,13.386287,Soccer Field,"Berlin, Germany-0-4",8.181001564823898,878
Sportplatz Preussen 07,4e4423cd628485fd4c5c881a,52.32673422869802,13.386230804875481,Soccer Field,"Berlin, Germany-0-4",8.18109921480293,878
NETTO,4f3d22fce4b0fc2b1f8df461,52.329058230586405,13.408470153808596,Convenience Store,"Berlin, Germany-0-4",8.194260483502001,48
Lotto-Foto-Gerlach,57eb5e16498e778e026892c6,52.32767,13.418,Lottery Retailer,"Berlin, Germany-0-4",8.200341748228098,48
www.giftb.de,4dd8ea407d8b32266413e4fd,52.32723712920991,13.419370651244725,Food,"Berlin, Germany-0-4",8.201259661497252,48
Bahnhof Dahlewitz,4cb825c8352ebfb750d98bf2,52.32656131671583,13.419720871418505,Train Station,"Berlin, Germany-0-4",8.20159898520544,48
Mutterwelt,507a6beee4b06da142521d73,52.326133899921544,13.420985481951305,German Restaurant,"Berlin, Germany-0-4",8.202451108883812,48
Dahlback HQ Shop,4dac4ddca86e771ea74abff7,52.3261863171045,13.42254638671875,Bakery,"Berlin, Germany-0-4",8.203395361559384,48
Spieleschloss Diedersdorf,547b2d1b498ea1c91b952cf8,52.324934000000006,13.395342999999999,Rock Climbing Spot,"Berlin, Germany-0-4",8.187001330458786,878
Elektro-Ullrich GmbH,5d149785dbde1100256ea2af,52.32425900000001,13.4325,Construction & Landscaping,"Berlin, Germany-0-4",8.209836295461294,48
Zur Birken,4dcbbbc62271f5e21d7c41f9,52.323452,13.383718,German Restaurant,"Berlin, Germany-0-4",8.18017032743134,878
Natursportpark Blankenfelde,4b49fb65f964a520377726e3,52.321451842706225,13.407354354858398,Athletics & Sports,"Berlin, Germany-0-4",8.194987379279736,48
